relative_path,note,note_obsidian,attachment,quarantined,extract_status,size
站外推广/竞品的站外推广资源反查.docx,10_亚马逊知识库同步/站外推广/竞品的站外推广资源反查.md,10_亚马逊知识库同步/站外推广/竞品的站外推广资源反查,Attachments/亚马逊知识库原件/站外推广/竞品的站外推广资源反查.docx,no,ok,3348113
站外推广/网红合作项目规划表.xlsx,10_亚马逊知识库同步/站外推广/网红合作项目规划表.md,10_亚马逊知识库同步/站外推广/网红合作项目规划表,Attachments/亚马逊知识库原件/站外推广/网红合作项目规划表.xlsx,no,ok,71833
站外推广/网红常用工具清单.xlsx,10_亚马逊知识库同步/站外推广/网红常用工具清单.md,10_亚马逊知识库同步/站外推广/网红常用工具清单,Attachments/亚马逊知识库原件/站外推广/网红常用工具清单.xlsx,no,ok,9660
站外推广/网红开发信模版.docx,10_亚马逊知识库同步/站外推广/网红开发信模版.md,10_亚马逊知识库同步/站外推广/网红开发信模版,Attachments/亚马逊知识库原件/站外推广/网红开发信模版.docx,no,ok,73509
站外推广/网红砍价话术库.docx,10_亚马逊知识库同步/站外推广/网红砍价话术库.md,10_亚马逊知识库同步/站外推广/网红砍价话术库,Attachments/亚马逊知识库原件/站外推广/网红砍价话术库.docx,no,ok,72256
站外推广/网红营销brief撰写指导.docx,10_亚马逊知识库同步/站外推广/网红营销brief撰写指导.md,10_亚马逊知识库同步/站外推广/网红营销brief撰写指导,Attachments/亚马逊知识库原件/站外推广/网红营销brief撰写指导.docx,no,ok,73472
财务/27列亚马逊财务表.xlsx,10_亚马逊知识库同步/财务/27列亚马逊财务表.md,10_亚马逊知识库同步/财务/27列亚马逊财务表,Attachments/亚马逊知识库原件/财务/27列亚马逊财务表.xlsx,no,ok,3346105
财务/listing利润表模板.xlsx,10_亚马逊知识库同步/财务/listing利润表模板.md,10_亚马逊知识库同步/财务/listing利润表模板,Attachments/亚马逊知识库原件/财务/listing利润表模板.xlsx,no,ok,152021
财务/Paypal手续费计算器.xlsx,10_亚马逊知识库同步/财务/Paypal手续费计算器.md,10_亚马逊知识库同步/财务/Paypal手续费计算器,Attachments/亚马逊知识库原件/财务/Paypal手续费计算器.xlsx,no,ok,9646
财务/Seller Wallet 注册流程.pdf,10_亚马逊知识库同步/财务/Seller Wallet 注册流程.md,10_亚马逊知识库同步/财务/Seller Wallet 注册流程,Attachments/亚马逊知识库原件/财务/Seller Wallet 注册流程.pdf,no,ok,2983833
财务/亚马逊发票模板 英文版.xlsx,10_亚马逊知识库同步/财务/亚马逊发票模板 英文版.md,10_亚马逊知识库同步/财务/亚马逊发票模板 英文版,Attachments/亚马逊知识库原件/财务/亚马逊发票模板 英文版.xlsx,no,ok,12343
财务/亚马逊发票模板-(适用于亚马逊各个站点)(1).xlsx,10_亚马逊知识库同步/财务/亚马逊发票模板-(适用于亚马逊各个站点)(1).md,10_亚马逊知识库同步/财务/亚马逊发票模板-(适用于亚马逊各个站点)(1),Attachments/亚马逊知识库原件/财务/亚马逊发票模板-(适用于亚马逊各个站点)(1).xlsx,no,ok,11751
财务/亚马逊毛利计算和退款统计表.xlsx,10_亚马逊知识库同步/财务/亚马逊毛利计算和退款统计表.md,10_亚马逊知识库同步/财务/亚马逊毛利计算和退款统计表,Attachments/亚马逊知识库原件/财务/亚马逊毛利计算和退款统计表.xlsx,no,ok,657810
财务/供应链端项目投入产出测算表.xlsx,10_亚马逊知识库同步/财务/供应链端项目投入产出测算表.md,10_亚马逊知识库同步/财务/供应链端项目投入产出测算表,Attachments/亚马逊知识库原件/财务/供应链端项目投入产出测算表.xlsx,no,ok,44971
财务/卖家钱包添加大陆实体储蓄卡流程.pdf,10_亚马逊知识库同步/财务/卖家钱包添加大陆实体储蓄卡流程.md,10_亚马逊知识库同步/财务/卖家钱包添加大陆实体储蓄卡流程,Attachments/亚马逊知识库原件/财务/卖家钱包添加大陆实体储蓄卡流程.pdf,no,ok,1193978
财务/店铺利润汇总.xlsx,10_亚马逊知识库同步/财务/店铺利润汇总.md,10_亚马逊知识库同步/财务/店铺利润汇总,Attachments/亚马逊知识库原件/财务/店铺利润汇总.xlsx,no,ok,60599
财务/美国利润表格最终版.xls,10_亚马逊知识库同步/财务/美国利润表格最终版.md,10_亚马逊知识库同步/财务/美国利润表格最终版,Attachments/亚马逊知识库原件/财务/美国利润表格最终版.xls,no,metadata_only,12182
Listing优化/Listing技巧/2025精细化运营之Listing点击率优化.docx,10_亚马逊知识库同步/Listing优化/Listing技巧/2025精细化运营之Listing点击率优化.md,10_亚马逊知识库同步/Listing优化/Listing技巧/2025精细化运营之Listing点击率优化,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/2025精细化运营之Listing点击率优化.docx,no,ok,2888815
Listing优化/Listing技巧/2025精细化运营之Listing转化率优化指南.docx,10_亚马逊知识库同步/Listing优化/Listing技巧/2025精细化运营之Listing转化率优化指南.md,10_亚马逊知识库同步/Listing优化/Listing技巧/2025精细化运营之Listing转化率优化指南,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/2025精细化运营之Listing转化率优化指南.docx,no,ok,2916232
Listing优化/Listing技巧/Listing新品推广与布局.pdf,10_亚马逊知识库同步/Listing优化/Listing技巧/Listing新品推广与布局.md,10_亚马逊知识库同步/Listing优化/Listing技巧/Listing新品推广与布局,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/Listing新品推广与布局.pdf,no,ok,123043
Listing优化/Listing技巧/Percentage Off 折扣玩法详解.xlsx,10_亚马逊知识库同步/Listing优化/Listing技巧/Percentage Off 折扣玩法详解.md,10_亚马逊知识库同步/Listing优化/Listing技巧/Percentage Off 折扣玩法详解,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/Percentage Off 折扣玩法详解.xlsx,no,ok,132224
Listing优化/Listing技巧/【大卖团队】Listing优化体系-PPT.pdf,10_亚马逊知识库同步/Listing优化/Listing技巧/【大卖团队】Listing优化体系-PPT.md,10_亚马逊知识库同步/Listing优化/Listing技巧/【大卖团队】Listing优化体系-PPT,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/【大卖团队】Listing优化体系-PPT.pdf,no,ok,6055434
Listing优化/Listing技巧/三个维度突破Listing流量瓶颈.docx,10_亚马逊知识库同步/Listing优化/Listing技巧/三个维度突破Listing流量瓶颈.md,10_亚马逊知识库同步/Listing优化/Listing技巧/三个维度突破Listing流量瓶颈,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/三个维度突破Listing流量瓶颈.docx,no,ok,1558511
Listing优化/Listing技巧/亚马逊品牌视频优化解析.pdf,10_亚马逊知识库同步/Listing优化/Listing技巧/亚马逊品牌视频优化解析.md,10_亚马逊知识库同步/Listing优化/Listing技巧/亚马逊品牌视频优化解析,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/亚马逊品牌视频优化解析.pdf,no,ok,212586
Listing优化/Listing技巧/亚马逊新品榜第一listing秘籍.pdf,10_亚马逊知识库同步/Listing优化/Listing技巧/亚马逊新品榜第一listing秘籍.md,10_亚马逊知识库同步/Listing优化/Listing技巧/亚马逊新品榜第一listing秘籍,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/亚马逊新品榜第一listing秘籍.pdf,no,ok,236501
Listing优化/Listing技巧/批量上传常见错误解释.xlsx,10_亚马逊知识库同步/Listing优化/Listing技巧/批量上传常见错误解释.md,10_亚马逊知识库同步/Listing优化/Listing技巧/批量上传常见错误解释,Attachments/亚马逊知识库原件/Listing优化/Listing技巧/批量上传常见错误解释.xlsx,no,ok,16954
Listing优化/关键词分析/【可复制打法】实操打造高质量高转化Listing方法！.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/【可复制打法】实操打造高质量高转化Listing方法！.md,10_亚马逊知识库同步/Listing优化/关键词分析/【可复制打法】实操打造高质量高转化Listing方法！,Attachments/亚马逊知识库原件/Listing优化/关键词分析/【可复制打法】实操打造高质量高转化Listing方法！.pdf,no,ok,5845195
Listing优化/关键词分析/亚马逊listingSEO埋词自动检测.xlsx,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊listingSEO埋词自动检测.md,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊listingSEO埋词自动检测,Attachments/亚马逊知识库原件/Listing优化/关键词分析/亚马逊listingSEO埋词自动检测.xlsx,no,ok,23163
Listing优化/关键词分析/亚马逊Listing关键词高效调研打法.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊Listing关键词高效调研打法.md,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊Listing关键词高效调研打法,Attachments/亚马逊知识库原件/Listing优化/关键词分析/亚马逊Listing关键词高效调研打法.pdf,no,ok,2649391
Listing优化/关键词分析/亚马逊关键词推广全流程详解.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊关键词推广全流程详解.md,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊关键词推广全流程详解,Attachments/亚马逊知识库原件/Listing优化/关键词分析/亚马逊关键词推广全流程详解.pdf,no,ok,5278765
Listing优化/关键词分析/亚马逊关键词整理全步骤.xlsx,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊关键词整理全步骤.md,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊关键词整理全步骤,Attachments/亚马逊知识库原件/Listing优化/关键词分析/亚马逊关键词整理全步骤.xlsx,no,ok,11854
Listing优化/关键词分析/亚马逊关键词最强调研和布局方法.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊关键词最强调研和布局方法.md,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊关键词最强调研和布局方法,Attachments/亚马逊知识库原件/Listing优化/关键词分析/亚马逊关键词最强调研和布局方法.pdf,no,ok,5832426
Listing优化/关键词分析/亚马逊关键词超强调研和布局方法.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊关键词超强调研和布局方法.md,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊关键词超强调研和布局方法,Attachments/亚马逊知识库原件/Listing优化/关键词分析/亚马逊关键词超强调研和布局方法.pdf,no,ok,5832426
Listing优化/关键词分析/亚马逊敏感词词库.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊敏感词词库.md,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊敏感词词库,Attachments/亚马逊知识库原件/Listing优化/关键词分析/亚马逊敏感词词库.pdf,no,ok,389969
Listing优化/关键词分析/亚马逊最强广告关键词归类的方法.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊最强广告关键词归类的方法.md,10_亚马逊知识库同步/Listing优化/关键词分析/亚马逊最强广告关键词归类的方法,Attachments/亚马逊知识库原件/Listing优化/关键词分析/亚马逊最强广告关键词归类的方法.pdf,no,ok,1116270
Listing优化/关键词分析/关键词搜索整理.xmind,10_亚马逊知识库同步/Listing优化/关键词分析/关键词搜索整理.md,10_亚马逊知识库同步/Listing优化/关键词分析/关键词搜索整理,Attachments/亚马逊知识库原件/Listing优化/关键词分析/关键词搜索整理.xmind,no,ok,294017
Listing优化/关键词分析/关键词运营数据汇总.xlsx,10_亚马逊知识库同步/Listing优化/关键词分析/关键词运营数据汇总.md,10_亚马逊知识库同步/Listing优化/关键词分析/关键词运营数据汇总,Attachments/亚马逊知识库原件/Listing优化/关键词分析/关键词运营数据汇总.xlsx,no,ok,178571
Listing优化/关键词分析/应季商品关键词教程，找词+优化一击即中.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/应季商品关键词教程，找词+优化一击即中.md,10_亚马逊知识库同步/Listing优化/关键词分析/应季商品关键词教程，找词+优化一击即中,Attachments/亚马逊知识库原件/Listing优化/关键词分析/应季商品关键词教程，找词+优化一击即中.pdf,no,ok,1602499
Listing优化/关键词分析/新品广告直接打大词，还是打长尾词？.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/新品广告直接打大词，还是打长尾词？.md,10_亚马逊知识库同步/Listing优化/关键词分析/新品广告直接打大词，还是打长尾词？,Attachments/亚马逊知识库原件/Listing优化/关键词分析/新品广告直接打大词，还是打长尾词？.pdf,no,ok,79739
Listing优化/关键词分析/最全的亚马逊关键词词库搭建法.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/最全的亚马逊关键词词库搭建法.md,10_亚马逊知识库同步/Listing优化/关键词分析/最全的亚马逊关键词词库搭建法,Attachments/亚马逊知识库原件/Listing优化/关键词分析/最全的亚马逊关键词词库搭建法.pdf,no,ok,166226
Listing优化/关键词分析/源自超级大M的亚马逊关键词运营体系.pdf,10_亚马逊知识库同步/Listing优化/关键词分析/源自超级大M的亚马逊关键词运营体系.md,10_亚马逊知识库同步/Listing优化/关键词分析/源自超级大M的亚马逊关键词运营体系,Attachments/亚马逊知识库原件/Listing优化/关键词分析/源自超级大M的亚马逊关键词运营体系.pdf,no,ok,1420304
